time,bid,bidSize,ask,askSize,buyMO,sellMO,buySellImb,orderImb,spread
1900-01-21 00:52:45,7939.5,275708,7940.0,142242,281666,385619,-103953,133466,0.5
1900-01-21 00:53:00,7949.5,393058,7950.0,546991,504047,19126,484921,-153933,0.5
1900-01-21 00:53:15,7963.5,13000,7964.0,18421,955493,102722,852771,-5421,0.5
1900-01-21 00:53:30,7959.0,36919,7960.5,857424,865494,374222,491272,-820505,1.5
1900-01-21 00:53:45,7946.0,19959,7946.5,537719,284539,544715,-260176,-517760,0.5
1900-01-21 00:54:00,7941.0,506321,7941.5,157418,243488,355296,-111808,348903,0.5
1900-01-21 00:54:15,7941.5,643200,7942.0,44246,153096,183853,-30757,598954,0.5
1900-01-21 00:54:30,7946.0,40845,7946.5,309298,156712,142108,14604,-268453,0.5
1900-01-21 00:54:45,7939.5,521207,7940.0,315402,451972,130889,321083,205805,0.5
1900-01-21 00:55:00,7940.0,83142,7940.5,284455,468562,333090,135472,-201313,0.5
1900-01-21 00:55:15,7935.0,151095,7935.5,412211,177595,862996,-685401,-261116,0.5
1900-01-21 00:55:30,7954.5,524422,7955.0,349603,1079972,60869,1019103,174819,0.5
1900-01-21 00:55:45,7945.0,108758,7945.5,679194,336143,155906,180237,-570436,0.5
1900-01-21 00:56:00,7949.5,1011418,7950.0,432819,396955,110346,286609,578599,0.5
1900-01-21 00:56:15,7955.5,37451,7956.0,474,343075,148389,194686,36977,0.5
1900-01-21 00:56:30,7953.5,669073,7954.0,76995,550670,98422,452248,592078,0.5
1900-01-21 00:56:45,7945.5,46854,7950.5,116775,120402,45712,74690,-69921,5.0
1900-01-21 00:57:00,7948.0,135557,7948.5,489911,87053,17360,69693,-354354,0.5
1900-01-21 00:57:15,7944.0,1383679,7944.5,668385,347111,1420077,-1072966,715294,0.5
1900-01-21 00:57:30,7931.0,142255,7931.5,1088865,325221,2070111,-1744890,-946610,0.5
1900-01-21 00:57:45,7941.0,576614,7941.5,89385,233542,320395,-86853,487229,0.5
1900-01-21 00:58:00,7936.0,9025,7936.5,585756,42022,196376,-154354,-576731,0.5
1900-01-21 00:58:15,7926.0,437039,7926.5,114285,61772,159470,-97698,322754,0.5
1900-01-21 00:58:30,7929.5,30302,7930.0,148755,696705,479389,217316,-118453,0.5
1900-01-21 00:58:45,7949.0,486576,7949.5,356725,341569,469036,-127467,129851,0.5
1900-01-21 00:59:00,7948.5,6441,7949.0,842908,75040,227927,-152887,-836467,0.5
1900-01-21 00:59:15,7944.5,64810,7945.0,639915,25246,49335,-24089,-575105,0.5
1900-01-21 00:59:30,7953.5,305286,7954.0,92663,425482,219336,206146,212623,0.5
1900-01-21 00:59:45,7948.0,369513,7948.5,225510,135054,276939,-141885,144003,0.5
1900-01-21 01:00:00,7948.0,212178,7948.5,567430,139384,202414,-63030,-355252,0.5
1900-01-21 01:00:15,7943.0,37390,7943.5,225040,61999,304665,-242666,-187650,0.5
1900-01-21 01:00:30,7925.5,40,7926.0,22472,74060,285848,-211788,-22432,0.5
1900-01-21 01:00:45,7915.0,38997,7915.5,86926,258094,1419420,-1161326,-47929,0.5
1900-01-21 01:01:00,7930.5,190374,7931.0,491607,327341,154470,172871,-301233,0.5
1900-01-21 01:01:15,7919.0,35863,7919.5,447415,145867,54896,90971,-411552,0.5
1900-01-21 01:01:30,7919.0,36102,7919.5,423327,292660,431358,-138698,-387225,0.5
1900-01-21 01:01:45,7895.0,538034,7895.5,23432,111751,1999425,-1887674,514602,0.5
1900-01-21 01:02:00,7916.0,55929,7916.5,474659,373712,232214,141498,-418730,0.5
1900-01-21 01:02:15,7886.0,2,7893.0,292891,622025,1709901,-1087876,-292889,7.0
1900-01-21 01:02:30,7883.5,4656,7884.0,68659,733430,480990,252440,-64003,0.5
1900-01-21 01:02:45,7893.5,57072,7894.0,6000,501995,129049,372946,51072,0.5
1900-01-21 01:03:00,7890.0,603570,7890.5,1031604,367430,880025,-512595,-428034,0.5
1900-01-21 01:03:15,7901.0,112088,7901.5,148999,1478921,282153,1196768,-36911,0.5
1900-01-21 01:03:30,7905.5,19943,7906.0,212071,446376,161899,284477,-192128,0.5
1900-01-21 01:03:45,7899.0,97830,7899.5,534398,199159,248427,-49268,-436568,0.5
1900-01-21 01:04:00,7897.5,32846,7898.0,7301,35680,186389,-150709,25545,0.5
1900-01-21 01:04:15,7895.5,365355,7896.0,644586,74921,456720,-381799,-279231,0.5
1900-01-21 01:04:30,7886.0,500008,7886.5,165437,87204,897325,-810121,334571,0.5
1900-01-21 01:04:45,7894.0,392210,7894.5,411999,306081,1032253,-726172,-19789,0.5
1900-01-21 01:05:00,7905.0,150065,7905.5,53841,125207,148806,-23599,96224,0.5
1900-01-21 01:05:15,7915.0,552053,7915.5,303436,664485,37406,627079,248617,0.5
1900-01-21 01:05:30,7918.5,485086,7919.0,33149,717202,1250597,-533395,451937,0.5
1900-01-21 01:05:45,7921.5,62662,7922.0,873226,380475,680161,-299686,-810564,0.5
1900-01-21 01:06:00,7914.0,55270,7914.5,992714,110868,109697,1171,-937444,0.5
1900-01-21 01:06:15,7910.0,74614,7910.5,646368,38881,194258,-155377,-571754,0.5
1900-01-21 01:06:30,7900.0,130671,7900.5,426725,76300,650676,-574376,-296054,0.5
1900-01-21 01:06:45,7897.5,251164,7898.0,339711,83617,152324,-68707,-88547,0.5
1900-01-21 01:07:00,7907.5,360554,7908.0,19114,255811,294755,-38944,341440,0.5
1900-01-21 01:07:15,7912.5,363686,7913.0,385704,305499,24388,281111,-22018,0.5
1900-01-21 01:07:30,7916.0,410411,7916.5,385154,647392,29651,617741,25257,0.5
1900-01-21 01:07:45,7918.5,2191267,7919.0,6035,497408,150256,347152,2185232,0.5
1900-01-21 01:08:00,7923.0,161233,7923.5,466053,362058,207250,154808,-304820,0.5
1900-01-21 01:08:15,7916.0,110134,7916.5,979844,143808,92919,50889,-869710,0.5
1900-01-21 01:08:30,7919.0,953917,7919.5,48522,66404,69470,-3066,905395,0.5
1900-01-21 06:11:15,8007.5,6106,8008.0,644175,1344,56578,-55234,-638069,0.5
1900-01-21 06:11:30,8005.5,448662,8006.0,691404,2820,25930,-23110,-242742,0.5
1900-01-21 06:11:45,8005.5,576546,8006.0,474582,57272,21010,36262,101964,0.5
1900-01-21 06:12:00,8005.5,1105621,8006.0,23857,161992,31200,130792,1081764,0.5
1900-01-21 06:12:15,8008.5,887088,8009.0,136787,146491,14596,131895,750301,0.5
1900-01-21 06:12:30,8009.5,959152,8010.0,340142,62246,2260,59986,619010,0.5
1900-01-21 06:12:45,8009.5,643631,8010.0,601449,39744,26022,13722,42182,0.5
1900-01-21 06:13:00,8009.5,735850,8010.0,616041,1220,161,1059,119809,0.5
1900-01-21 06:13:15,8009.5,831561,8010.0,678018,20004,12000,8004,153543,0.5
1900-01-21 06:13:30,8009.5,754745,8010.0,678117,20004,9759,10245,76628,0.5
1900-01-21 06:13:45,8009.5,681142,8010.0,702320,10052,20713,-10661,-21178,0.5
1900-01-21 06:14:00,8008.0,741,8008.5,1011537,64000,66184,-2184,-1010796,0.5
1900-01-21 06:14:15,8006.5,18101,8007.0,881026,220,28603,-28383,-862925,0.5
1900-01-21 06:14:30,8006.0,1270336,8006.5,621689,67400,149783,-82383,648647,0.5
1900-01-21 06:14:45,8006.0,1848745,8006.5,47877,258967,17638,241329,1800868,0.5
1900-01-21 06:15:00,8006.0,1767193,8006.5,138974,22886,11500,11386,1628219,0.5
1900-01-21 06:15:15,8008.0,225613,8008.5,641654,155406,27846,127560,-416041,0.5
1900-01-21 06:15:30,8008.0,747369,8008.5,204382,1260,46160,-44900,542987,0.5
1900-01-21 06:15:45,8005.5,73201,8006.0,768285,25240,211205,-185965,-695084,0.5
1900-01-21 06:16:00,8005.0,815727,8005.5,303329,143912,105964,37948,512398,0.5
1900-01-21 06:16:15,8008.0,928114,8008.5,24885,29553,86290,-56737,903229,0.5
1900-01-21 06:16:30,8008.0,651416,8008.5,42609,115378,6600,108778,608807,0.5
